39,104,49
18,104,49
23,99,49
12,98,55
5,91,55
3,91,57
-4,86,57
-9,74,57
-11,74,60
-17,68,61
-25,62,62
-30,46,62
-38,42,61
-44,34,60
-48,35,51
-58,24,52
-60,24,47
-66,30,46
-63,36,47
-59,44,44
-57,61,46
-48,78,39
-40,89,34
-35,102,28
-25,117,15
-26,127,2
-23,138,-21
-15,146,-35
-15,153,-50
-12,160,-55
-6,155,-61
-4,159,-68
-2,157,-68
0,156,-77
5,166,-73
9,165,-55
12,162,-44
5,157,-39
12,159,-36
15,157,-31
16,158,-28
24,159,-26
36,164,-26
36,162,-24
23,156,-20
17,157,-24
12,157,-34
9,158,-52
3,157,-56
-2,162,-53
-5,160,-64
-8,156,-67
-8,156,-72
-17,156,-74
-16,159,-80
-11,159,-103
-16,152,-122
-18,140,-137
-20,140,-144
-26,139,-153
-18,129,-167
-19,120,-180
-30,105,-189
-39,102,-184
-51,95,-181
-44,91,-189
-45,89,-197
-39,86,-194
-38,82,-200
-32,81,-211
-35,76,-208
-32,79,-216
-25,69,-216
-16,72,-221
-22,66,-224
-8,75,-227
-16,67,-226
-8,66,-229
-12,63,-224
-10,63,-222
-10,63,-227
-15,71,-227
-19,59,-224
-23,60,-228
-25,55,-218
-36,54,-222
-36,49,-212
-45,56,-207
-55,59,-202
-64,59,-192
-71,68,-175
-73,73,-170
-79,79,-162
-77,88,-147
-75,100,-125
-77,105,-98
-79,107,-93
-77,112,-83
-75,114,-68
-79,105,-68
-78,113,-64
-76,108,-64
-73,115,-57
-66,115,-55
-62,118,-45
-60,119,-41
-66,120,-45
-68,119,-51
-69,111,-52
-79,114,-46
-71,111,-45
-72,107,-41
-72,102,-26
-69,99,-10
-68,98,1
-64,94,7
-65,93,11
-63,86,25
-49,88,30
-53,81,30
-40,85,41
-37,81,43
-37,84,47
-29,87,46
-23,86,45
-31,94,49
-28,93,45
-23,102,38
-19,115,19
-20,126,3
-19,127,-10
-22,142,-18
-20,140,-21
-17,144,-18
-18,145,-16
-10,146,-23
-12,146,-30
-9,145,-39
-19,149,-42
-17,146,-47
-28,147,-48
-24,142,-40
-33,142,-35
-28,136,-26
-31,132,-8
-40,120,2
-37,112,8
